iteration,bestp_stance_freq,bestp_swing_freq,bestp_a_param,bestp_lambda_cpl,bestp_A_front,bestp_A_back,bestp_A_hip,candidate_speed,best_speed,max_ei,median_sigma,mll
0,2.357696451874574,2.862096647687556,17.427474674172764,0.420986474353791,1.7700371868710971,1.5399033643416695,0.239732933750719,0.043746363642809,0.043746363642809,,,
1,2.6199127435684204,3.5855884552001958,18.320680558681488,0.3017209768295288,2.0,1.7071183919906616,0.1450971812009811,0.0412751041929535,0.043746363642809,-6.438135018306623,0.0052937162509542,-1.2104514454501072
2,2.5337337255477905,3.292975187301636,18.87857735157013,0.9829102754592896,1.9019182920455933,1.553964614868164,0.2202604711055755,0.0249926451421631,0.043746363642809,-8.270780788114742,0.0062582168721423,-1.175278875834109
3,2.7536845207214355,3.6686564683914185,11.332104057073591,0.380182147026062,1.8555214405059812,1.4598255157470703,0.2608895599842071,0.0357281073620296,0.043746363642809,-7.689279861221669,0.006543271500796,-1.1944797563039469
4,2.4661375880241394,2.5710757970809937,17.622898519039154,0.3153108060359955,2.0,1.7846193313598633,0.182940125465393,0.0394133019800508,0.043746363642809,-7.991425028953111,0.0070378142781998,-1.159344258777543
5,2.26284259557724,3.6427509784698486,19.44539785385132,0.3202051222324371,2.0,1.4019397497177124,0.197317436337471,0.0163094350141808,0.043746363642809,-7.818099418524418,0.0071359163484953,-1.0827237440358295
6,2.7574657201766968,3.3597850799560547,15.523528158664703,0.2401690036058426,1.814595103263855,1.5703760385513306,0.1466998606920242,0.0211135499174313,0.043746363642809,-5.562836779704734,0.0085935082103452,-1.235318532952692
7,2.860845386981964,3.978929400444031,13.628070056438446,0.3882162570953369,1.884105443954468,1.6531561613082886,0.1885648965835571,1.9863992694312703e-05,0.043746363642809,-6.390062022145459,0.0105427051852556,-1.323540183110132
8,2.514779269695282,4.756587624549866,17.649919986724854,0.0766828954219818,2.0,1.5517820119857788,0.0,0.0295957152198238,0.043746363642809,-7.237660762891389,0.0081959219468897,-1.2071103117719553
9,2.564855933189392,3.3899348974227905,17.507509887218475,0.1482326537370681,1.908989667892456,1.7102065086364746,0.0,0.0389982191439514,0.043746363642809,-7.172248942221711,0.0090587750220777,-1.2001274233591854
